,id,title,author,day,genre,story,platform,age,free,complete,thumbnail,web,rate,title
213,214,최강전설 강해효,최병열,목,"스토리, 액션","맹수같이 거친 문제아 학생들만 모여있는 최강고등학교!!

그곳에서 변화가 시작되었다.
",네이버 웹툰,15,1,0,https://shared-comic.pstatic.net/thumb/webtoon/570506/thumbnail/title_thumbnail_20130710192300_t125x101.jpg,https://comic.naver.com/webtoon/list?titleId=570506&amp;weekday=thu,9.63,최강전설 강해효
214,215,선의의 경쟁,송채윤 / 심재영,목,"스토리, 드라마",완벽해보이는 제이와 순박한 전학생 슬기. 단짝이 된 두 여고생은 점차 서로를 향한 광기를 드러내고 전교 1등을 향한 피 튀기는 경쟁이 펼쳐진다.,네이버 웹툰,15,1,0,https://shared-comic.pstatic.net/thumb/webtoon/748069/thumbnail/thumbnail_IMAG06_4bdcf8f3-23f3-4656-b713-785d47bc12a0.jpg,https://comic.naver.com/webtoon/list?titleId=748069&amp;weekday=thu,9.94,선의의 경쟁
215,217,별을 삼킨 너에게,ARI,목,"스토리, 로맨스","어둠 같은 현실 속에서도 우리가 빛나는 이유는, 
저마다의 별을 품고 있어서가 아닐까?
별처럼 빛나는 우리들의 성장, 그리고 로맨스.
네이버웹툰 최강자전 19년 대표작.",네이버 웹툰,12,1,0,https://shared-comic.pstatic.net/thumb/webtoon/748831/thumbnail/thumbnail_IMAG06_ccd03819-ec7c-431e-865a-769a64a58532.jpg,https://comic.naver.com/webtoon/list?titleId=748831&amp;weekday=thu,9.91,별을 삼킨 너에게
216,219,만물의 영장,보민,목,"에피소드, 개그","바다에 빠져 실종된 후, 무인도에서 7년 만에 살아 돌아온 우영장의 좌충우돌 문명 적응기!
그의 몸은 단단한 근육질로 변했고 온갖 동물과의 의사소통은 물론, 특별한 능력까지 구사하며 사건사고가 끊이질 않는다.
과연 영장은 밀림보다 무섭다는 도시에서 살아남을 수 있을까?",네이버 웹툰,0,1,0,https://shared-comic.pstatic.net/thumb/webtoon/729964/thumbnail/thumbnail_IMAG06_483407c7-5ef6-4048-bee2-f4e804ac50eb.jpg,https://comic.naver.com/webtoon/list?titleId=729964&amp;weekday=thu,9.98,만물의 영장
217,220,시월드 판타지,진돌 / 히디,목,"스토리, 판타지","첫 눈에 반한 남편이 악마라니....
그리고 시어머니는 마왕?! ㄴ(°0°)ㄱ
용사 조라세, 시댁의 '찐' 마왕과 목숨을 건(?) 대결이 시작된다.",네이버 웹툰,0,1,0,https://shared-comic.pstatic.net/thumb/webtoon/753222/thumbnail/thumbnail_IMAG06_ea228994-7bde-4a5b-9c05-dfaf0c475ad5.jpg,https://comic.naver.com/webtoon/list?titleId=753222&amp;weekday=thu,9.85,시월드 판타지
218,221,마계인섬,초,목,"스토리, 판타지","&lt;용이산다&gt; 초 작가의 새로운 일상판타지! 10년 전, 대한민국 바다에 갑자기 나타난 ‘마왕의 성’.
두려움의 대상이었던 그 곳은 ‘매직랜드’로 불리며 세계적인 테마파크가 된다.
인간들의 우려와는 달리, 그곳을 운영하는 마왕 ‘퀴록’과 마족들은 평화로운 공존을 위해 노력하며 살아가고 있다.
그러던 어느 날 그들의 평화로운 매직랜드에 변화가 찾아오는데…!",네이버 웹툰,12,1,0,https://shared-comic.pstatic.net/thumb/webtoon/766503/thumbnail/thumbnail_IMAG06_1e8eb1b5-5df6-41af-94d7-2cd77c8f1431.jpg,https://comic.naver.com/webtoon/list?titleId=766503&amp;weekday=thu,9.57,마계인섬
219,222,안개무덤,김태영,목,"스토리, 스릴러","실종된 가족을 수사하려고 하면 할수록, 알 수 없는 초자연 현상에 시달린다.
사건 현장을 뒤덮는 벌레들. 그리고 부적. 이곳은 무덤이다.
지상최대공모전 우수상 수상작! 숨막히는 공포 스릴러가 왔다!",네이버 웹툰,15,1,0,https://shared-comic.pstatic.net/thumb/webtoon/731930/thumbnail/thumbnail_IMAG06_bb237b27-5bf9-4640-baaa-5f8052e6d2af.jpg,https://comic.naver.com/webtoon/list?titleId=731930&amp;weekday=thu,9.95,안개무덤
220,223,달의 요람,이정선,목,"스토리, 드라마","낯선 나라 유안에 끌려온 멸망국의 포로, 월영.
황궁에서 만난 건 가국을 멸망시킨 유안의 장군 연오와 대 유안 제국의 황제였다.
궁녀에서 황귀비로, 가장 낮은 곳에서 가장 높은 곳으로
거침없이 오르는 월영의 잔혹한 궁중로맨스가 시작된다.",네이버 웹툰,12,1,0,https://shared-comic.pstatic.net/thumb/webtoon/762035/thumbnail/thumbnail_IMAG06_259a195f-a665-42b5-87f8-4cd9ee00af19.jpg,https://comic.naver.com/webtoon/list?titleId=762035&amp;weekday=thu,3.16,달의 요람
221,224,"그 개, 만두",호정,목,"스토리, 드라마","자네 만두는 개도 안 먹을 걸세!'
산골 마을에 파리만 날리는 만둣가게 주인 공 씨.
모두에게 외면받던 그를 위로해준 건 거리에서 만난 떠돌이 강아지였으니,
귀엽고 비범한 강아지 만두와 다정한 공 씨가 들려주는 동화 같은 이야기!",네이버 웹툰,0,1,0,https://shared-comic.pstatic.net/thumb/webtoon/770015/thumbnail/thumbnail_IMAG06_4ebcf024-4fae-42d9-aa4c-d2031e8004d1.jpg,https://comic.naver.com/webtoon/list?titleId=770015&amp;weekday=thu,9.97,"그 개, 만두"
222,225,롤랑롤랑,자유,목,"스토리, 판타지","코기 왕자 롤랑과 마녀 루이사의 모험 이야기.
베일에 숨겨져 있던 대사제의 과거와 교단의 비밀이 드디어 밝혀지는데...",네이버 웹툰,0,1,0,https://shared-comic.pstatic.net/thumb/webtoon/715935/thumbnail/thumbnail_IMAG06_555da983-6cd0-4042-b9df-fb81106ffd0a.jpg,https://comic.naver.com/webtoon/list?titleId=715935&amp;weekday=thu,9.98,롤랑롤랑
223,226,완벽한 결혼의 정석,"이범배, 영 / 제리볼",목,"스토리, 로맨스","남편이 내 동생을 사랑하고 있었다. 
하필이면 내 생일에 그의 진심을 알아버렸고, 그날 나는 죽었다. 그런데… 1년 전으로 돌아왔다?  
다시 살게 된 그날, 나는 결심했다. 
이번에는 내가 동생의 남자와 결혼하기로. 남은 시간은 1년, 그때까지 완벽한 복수를 해야 하는데… 
그런데 이 남자, 너무 완벽하다. 계약 결혼의 상대인 재벌 2세 서도국. 
그의 눈빛에, 그의 입술에 자꾸만 아찔해진다. ‘나, 어떡하지…?’",네이버 웹툰,15,1,0,https://shared-comic.pstatic.net/thumb/webtoon/775631/thumbnail/thumbnail_IMAG06_87c61f44-a7a5-4cee-b120-379374b7e871.jpg,https://comic.naver.com/webtoon/list?titleId=775631&amp;weekday=thu,9.75,완벽한 결혼의 정석
224,227,로그아웃,임목원,목,"옴니버스, 스릴러","인간이 상상하기 힘든 신기술들이 개발되고
욕망을 충족해가는 사람들... 
인류에게 주어진 선물일까, 저주일까",네이버 웹툰,0,1,0,https://shared-comic.pstatic.net/thumb/webtoon/733033/thumbnail/thumbnail_IMAG06_e89d200f-ea69-4602-b08a-edeed1612da2.jpg,https://comic.naver.com/webtoon/list?titleId=733033&amp;weekday=thu,9.73,로그아웃
225,228,그 황제가 시곗바늘을 되돌린 사연,화영 / 용끄,목,"스토리, 로맨스","황후 리지가 숨을 거둔 뒤에야 황제 레온은 자신의 어리석음을 깨닫고 후회했지만 이미 시곗바늘은 지나갔다.
레온의 소원으로 시계탑의 마녀는 레온이 황후 리지를 처음 만나던 날로 시곗바늘을 되돌리고, 과거로 돌아간 레온에게 남은 일은 오직 리지를 행복하게 해주는 일 뿐...
하지만, 되돌린 시곗바늘의 영향력은 생각하는 것 이상으로 컸는데... 과연 레온은 리지를 행복하게 해 줄 수 있을까?",네이버 웹툰,0,1,0,https://shared-comic.pstatic.net/thumb/webtoon/765322/thumbnail/thumbnail_IMAG06_332c43e0-bf39-4f56-8142-c856968c7fcd.jpg,https://comic.naver.com/webtoon/list?titleId=765322&amp;weekday=thu,9.93,그 황제가 시곗바늘을 되돌린 사연
226,229,성스러운 아이돌,스튜디오M / 악사,목,"스토리, 드라마","만인의 사랑을 받는 신의 대리자이자 성스러운 대신관인 렘브러리. 
이세계를 침공한 마왕과 맞서 싸우다 정신을 차려보니, 대한민국 듣보 아이돌의 몸으로 깨어나 버렸다..! 
그는 무사히 아이돌 생활에 적응하고 원래의 세계로 돌아갈수 있을까?",네이버 웹툰,0,1,0,https://shared-comic.pstatic.net/thumb/webtoon/762781/thumbnail/thumbnail_IMAG06_21197fbf-d179-4858-84b9-eff988642066.jpg,https://comic.naver.com/webtoon/list?titleId=762781&amp;weekday=thu,9.97,성스러운 아이돌
227,230,돌아온 여기사,이하린 / 하늘미르,목,"스토리, 로맨스","평범한 백작가 영애로 살아가던 ""이레나"". 그녀의 가문은 반왕 ""파벨루크""로 인해 하룻밤 만에 숙청당하고 만다. 가족의 복수를 위해 냉혹한 기사로 살아가던 그녀는 무슨 이유에서인지 과거로 되돌아가게 되었다.
가족을 끝까지 지키기 위해선 지난 생에서는 죽었던 황태자 “칼라일”을 살려야 한다!
낮에는 레이디, 밤에는 검을 든 기사로 바쁘게 오가는 이레나. 이번에는 미래를 바꿀 수 있을까?!",네이버 웹툰,15,1,0,https://shared-comic.pstatic.net/thumb/webtoon/772691/thumbnail/thumbnail_IMAG06_734afbc2-ff68-4354-a432-5512a33fbc0d.jpg,https://comic.naver.com/webtoon/list?titleId=772691&amp;weekday=thu,9.85,돌아온 여기사
228,231,불편한 관계,잔스,목,"스토리, 로맨스","회사 동료 '정이라'와 '공은도'는 서로의 이별을 위로하며 술자리를 갖고 다음날 아침 함께 눈을 뜬다. 
하루 아침에 동료에서 '불편한 관계'로 전락한 두 사람! 
어젯밤, 우리 사이에 무슨 일이?!",네이버 웹툰,15,1,0,https://shared-comic.pstatic.net/thumb/webtoon/768468/thumbnail/thumbnail_IMAG06_74cd7149-1982-4204-97e0-74d50456b0b2.jpg,https://comic.naver.com/webtoon/list?titleId=768468&amp;weekday=thu,9.93,불편한 관계
229,232,루커피쳐,효정,목,"스토리, 로맨스","어려서부터 동화 삽화가를 꿈꾸던 지수. 꿈을 이루기 위해 자퇴를 하고 할머니 댁으로 간 지수는 그곳에서 도원을 만나게 된다.
꿈이 없어 고민이던 도원은 꿈을 위해 노력하는 지수에게 관심이 가는데...
""잡으려 할수록 멀게만 느껴지는 꿈, 언젠가는 꿈에 닿을 날이 올까요?""",네이버 웹툰,0,1,0,https://shared-comic.pstatic.net/thumb/webtoon/758678/thumbnail/thumbnail_IMAG06_39a566d2-1366-419b-80c3-1c9be1e566a1.jpg,https://comic.naver.com/webtoon/list?titleId=758678&amp;weekday=thu,9.96,루커피쳐
230,233,어차피 남편은!,찡나,목,"스토리, 로맨스","연애만 했다 하면 남자친구가 사고, 도박, 바람, 잠수 등 온갖 사건을 만들어 패가망신 당하는 '연 홍'.
왜 이런가 관상을 봤더니, 이미 지나간 인연 중에 남편이 있다고?!
전남친을 다시 찾아가야 한다는 건가? 평생 같이할 한 사람을 찾고 싶은 홍이의 남편감 찾기!",네이버 웹툰,0,1,0,https://shared-comic.pstatic.net/thumb/webtoon/758673/thumbnail/thumbnail_IMAG06_50589f94-0ca7-4440-8fe7-c04e0983e63b.jpg,https://comic.naver.com/webtoon/list?titleId=758673&amp;weekday=thu,9.84,어차피 남편은!
231,234,소년의 기록,베어리,목,"스토리, 드라마","소년은 중학교에 입학하게 되고 주변 친구들과 선생님들의 영향을 받으며 살아간다. 
1학년 때 친구들과 놀기 좋아하던 밝은 소년은 2학년으로 진학하면서 사춘기를 맞이하게 되고
신체적, 정신적으로 많은 변화를 겪게 된다. 
축구선수가 꿈이었던 소년은 만화가의 꿈을 키우게 되고 
그 과정에서 여러 번 넘어지고 눈물과 좌절을 반복하지만 
아픔을 딛고 다시 일어서며 꿈과 함께 어른으로 성장해간다.",네이버 웹툰,12,1,0,https://shared-comic.pstatic.net/thumb/webtoon/771720/thumbnail/thumbnail_IMAG06_27fc9816-dd85-451a-a314-85784bf6aa7b.jpg,https://comic.naver.com/webtoon/list?titleId=771720&amp;weekday=thu,9.71,소년의 기록
232,235,겟라이프,MOOHAK,목,"스토리, 판타지","그 것은... 소년들을 빛나게 하기도, 고통스럽게 하기도 하였다.
축복과 혼돈의 힘 '라이프'! 이를 둘러싼 음모와 대전쟁의 시작.",네이버 웹툰,12,1,0,https://shared-comic.pstatic.net/thumb/webtoon/733076/thumbnail/thumbnail_IMAG06_db3f2782-b9c0-4730-a1be-ed0216271c3a.JPG,https://comic.naver.com/webtoon/list?titleId=733076&amp;weekday=thu,9.88,겟라이프
233,236,집사레인저,현실안주형,목,"스토리, 액션","거대 괴수 냥이?! 도시 하나 파괴하는건 일도 아닌 고양이들이 세상을 지배한다.
2019 지상최대공모전 2기 대상 수상작!",네이버 웹툰,12,1,0,https://shared-comic.pstatic.net/thumb/webtoon/743270/thumbnail/thumbnail_IMAG06_ec33d865-3f16-4aab-b208-0e78b9ae3579.jpg,https://comic.naver.com/webtoon/list?titleId=743270&amp;weekday=thu,9.92,집사레인저
234,237,온실 속 화초,옛사람,목,"스토리, 드라마","&lt;성공한 덕후&gt; 옛사람 작가의 미스터리 시트콤 신작!
호텔 VVIP 였던 남매는 하루아침에 집안이 망해 길거리로 나앉는다. 
그들은 보물이 가득하다는 숲속의 성에 대한 소문을 듣게 되고, 그 성으로 떠나기로 한다.
비밀스러운 땅굴을 통해 겨우 찾아간 성에는 남자도 반하게 하는 극강미모의 미스터리한 왕자가 살고 있었다.
어딘가 스산한 분위기인데… 성 밖으로 나가는 출구가 사라져버렸다?!
'온실 속 화초'처럼 살아왔던 그들의 독립과 사랑을 찾아가는 이야기!
?",네이버 웹툰,0,1,0,https://shared-comic.pstatic.net/thumb/webtoon/769662/thumbnail/thumbnail_IMAG06_7f6f7f4d-192d-4039-8821-2030e4f76a65.jpg,https://comic.naver.com/webtoon/list?titleId=769662&amp;weekday=thu,9.96,온실 속 화초
235,238,야만의 시대,신의철 / 장대현,목,"스토리, 액션","SNS에서 나와 똑같이 생긴 사람을 발견했다! 과거도 미래도 없이 막 나가던 내 인생과 달리
부잣집 모범생으로 모든 걸 가진 듯 보이는 그 녀석은 혹시, 보육원에서 자란 내가 존재조차 몰랐던 쌍둥이?!
녀석을 찾아 시작부터 꼬여버린 인생의 실타래를 풀어보려는 찰나, 엄청난 트러블이 생기고 만다.
문명 사회로 포장되어 있지만, 인간 윤리와 도덕의 마지노선을 넘은 야만의 시대에 던져진 청춘들의 이야기",네이버 웹툰,15,1,0,https://shared-comic.pstatic.net/thumb/webtoon/770873/thumbnail/thumbnail_IMAG06_e41407b0-f99c-4f09-9176-609474eed828.jpg,https://comic.naver.com/webtoon/list?titleId=770873&amp;weekday=thu,9.81,야만의 시대
236,239,평범한 낙원,후드새,목,"스토리, 스릴러","학교에서 매일 괴롭힘당하는 현서운은 하굣길에 이상한 시선을 느낀다.
그리고 다음 날 자신을 괴롭히던 일진이 시체로 발견되는데...
이제 평범한 학교생활을 할 수 있을 줄 알았지만 이게 끝이 아니었다.
점점 드리우는 이상한 시선의 정체. 누군가 나를 계속 지켜보고 있다!
평범함을 향한 평범하지 않은 미스터리 스릴러.",네이버 웹툰,15,1,0,https://shared-comic.pstatic.net/thumb/webtoon/772192/thumbnail/thumbnail_IMAG06_325d7785-1b2b-445b-a98b-aa387d73e860.jpg,https://comic.naver.com/webtoon/list?titleId=772192&amp;weekday=thu,9.86,평범한 낙원
237,240,자취방 신선들,마로 / 강재건,목,"스토리, 드라마","옥황상제를 꿈꾸는 선녀 '묘령'. 인간들이 아파트를 짓느라 산을 밀어버리는 바람에 백수가 되어버린 산신 '한호'. 
그리고 인간이웃인 생계형 바람둥이 '민우'와 사회성 제로 오타쿠 '나라'. 
4인방이 펼치는 본격 판타지 시트콤 드라마!",네이버 웹툰,0,1,0,https://shared-comic.pstatic.net/thumb/webtoon/758587/thumbnail/thumbnail_IMAG06_d574361c-42a8-4d30-aabe-238b26f87ec9.jpg,https://comic.naver.com/webtoon/list?titleId=758587&amp;weekday=thu,9.96,자취방 신선들
238,241,온새미로,여우 / 사문,목,"스토리, 로맨스","배우 지망생 해리는 특집 드라마 ‘무영탑’ 오디션 준비를 위해 방문한 
국립 부여 박물관에서 신비로운 분위기의 백제 유물 ‘금동대향로’에 이끌린다.
해리로 인해 금동대향로 속에 갇혀 있던 천신의 아들 ‘온새미로’가 깨어나고, 멈춰져 있던 인연의 굴레가 다시 움직이기 시작한다.",네이버 웹툰,0,1,0,https://shared-comic.pstatic.net/thumb/webtoon/745472/thumbnail/thumbnail_IMAG06_ee338b05-1229-498d-b25d-7ccfb4fae5bb.jpg,https://comic.naver.com/webtoon/list?titleId=745472&amp;weekday=thu,9.89,온새미로
239,242,미드나잇 체이서,석재윤,목,"스토리, 스포츠","고급차에 눈이 멀어 차를 훔친 고은구,
불법도박 레이싱에 강제소환되어 위험천만 활극을 펼친다.",네이버 웹툰,15,1,0,https://shared-comic.pstatic.net/thumb/webtoon/724482/thumbnail/thumbnail_IMAG06_27987686-6af1-4877-b937-a5509ec26e2d.jpg,https://comic.naver.com/webtoon/list?titleId=724482&amp;weekday=thu,9.62,미드나잇 체이서
240,243,유리와 유리와 유리,요엔,목,"스토리, 로맨스","금속공예학과 새내기 이유리는 자신의 고백을 거절했던 미술학원 선생님 권유리를 마주친다. 그리고 같은 과의 또다른 동명이인, 무뚝뚝하기로 소문난 차유리 선배는 유독 이유리에게 도움을 주는 일이 많아지는데...
세 명의 유리가 만들어 나가는 삼각관계 캠퍼스 로맨스!",네이버 웹툰,0,1,0,https://shared-comic.pstatic.net/thumb/webtoon/758661/thumbnail/thumbnail_IMAG06_dfdcdb2b-4c73-4936-a89d-67be52e778b0.jpg,https://comic.naver.com/webtoon/list?titleId=758661&amp;weekday=thu,9.97,유리와 유리와 유리
241,244,멸망X초이스,텐,목,"스토리, 판타지","수능 날의 간절한 마음이 통한 건지, 정답을 알려주는 능력을 가지게 된 서준.
이 능력으로 즐거운 대학생활, 창창한 앞날만 있다고 생각했는데 
갑자기 나타난 멸망의 신 앙골모아가 모든 걸 엉망진창으로 만들기 시작한다.
지구 멸망만큼은 안돼! 과연 서준은 지구와 자신의 안위를 지켜낼 수 있을 것인가?",네이버 웹툰,12,1,0,https://shared-comic.pstatic.net/thumb/webtoon/771717/thumbnail/thumbnail_IMAG06_1078008b-fdb9-44e0-8cd0-d57026985cc4.jpg,https://comic.naver.com/webtoon/list?titleId=771717&amp;weekday=thu,9.88,멸망X초이스
242,245,소녀180,나우원 / 델라,목,"스토리, 드라마",저 남자 아닌데요...' 키 184cm 꽃미모 소녀에게 남자패션모델 제안이 들어왔다. 비밀을 가진 소년소녀들의 생기 넘치는 청춘성장물!,네이버 웹툰,12,1,0,https://shared-comic.pstatic.net/thumb/webtoon/742351/thumbnail/thumbnail_IMAG06_d9c94733-3e62-4604-ba8c-0e937ebbca60.jpg,https://comic.naver.com/webtoon/list?titleId=742351&amp;weekday=thu,9.95,소녀180
243,246,바른탕진 프로젝트,점삼,목,"에피소드, 드라마","10년 전 실종된 아버지로부터 현금 10억을 받은 나영. 
출처모를 거금은 굴러들어온 복이라기보단 골칫덩이인데... 
그리고 이 돈을 노리는 바람난 남편과 망할 인간들!!  한 푼도 못줘! 이 돈은 내가 혼자 다 쓴다!
하지만 평생을 일에 바치며 워커홀릭으로 살아온 나영에게 회사 밖의 일은 모든게 어렵기만 하고 
지름신의 화신, 이 시대 최후의 욜로 부하직원 도준희 24세는 나영의 10억 탕진 프로젝트를 돕겠다고 발벗고 나서게 되는데...",네이버 웹툰,0,1,0,https://shared-comic.pstatic.net/thumb/webtoon/761102/thumbnail/thumbnail_IMAG06_1298e31e-33ef-42ad-8363-fa0ff32be058.jpg,https://comic.naver.com/webtoon/list?titleId=761102&amp;weekday=thu,9.7,바른탕진 프로젝트
244,247,카루나,강호진,목,"스토리, 판타지","지옥의 군대와 맞서는 항마승병 카루나.
카루나에 도전하는 소년액션 모험 판타지!",네이버 웹툰,12,1,0,https://shared-comic.pstatic.net/thumb/webtoon/754876/thumbnail/thumbnail_IMAG06_ce80edb8-cb91-4905-8621-48c6e499a601.jpg,https://comic.naver.com/webtoon/list?titleId=754876&amp;weekday=thu,9.84,카루나
245,248,혼모노트,민수상,목,"스토리, 판타지","평온했던(?) 교실 안에 갑자기 트럭이 날아 오더니, 
순식간에 반 아이들은 이세계로 순간 이동을 한다. 

갑자기 등장한 괴생명체에 친구들은 하나, 둘 목숨을 잃어가고 
이 위기를 구원할 사람은 이 이야기의 창조자 '덕구' 뿐이다.
 
""노트를 찢는 순간, 현실이 된다.""",네이버 웹툰,12,1,0,https://shared-comic.pstatic.net/thumb/webtoon/768471/thumbnail/thumbnail_IMAG06_3c7ba477-d58d-4051-9afd-0041e1908e0a.,https://comic.naver.com/webtoon/list?titleId=768471&amp;weekday=thu,8.71,혼모노트
246,249,밤하늘에 구름운,견지 / 그리온,목,"스토리, 로맨스","망겜 &lt;검풍 온라인&gt;의 NPC 초낙운, 
서윤의 평범했던 일상에 등장!?
NPC와의 좌충우돌 로맨스
지상최대공모전 1기 우수상 수상 작품",네이버 웹툰,0,1,0,https://shared-comic.pstatic.net/thumb/webtoon/736274/thumbnail/thumbnail_IMAG06_678e5562-a353-43b5-bc79-fa67210a4c42.jpg,https://comic.naver.com/webtoon/list?titleId=736274&amp;weekday=thu,9.95,밤하늘에 구름운
247,250,보물과 괴물의 도시,이을,목,"스토리, 판타지","""그 지진사고 날 부터 내 눈에 괴물들이 보여.""
빠르게 변해가는 도시에서, 사라져가던 거리의 유물들이 인간에게 들러붙기 시작했다.",네이버 웹툰,12,1,0,https://shared-comic.pstatic.net/thumb/webtoon/751993/thumbnail/thumbnail_IMAG06_71b23223-6955-468a-b94e-15b58585d519.jpg,https://comic.naver.com/webtoon/list?titleId=751993&amp;weekday=thu,9.96,보물과 괴물의 도시
248,251,헬프미,철준,목,"에피소드, 스릴러","심부름 앱을 통한 살인범의 심부름으로 인해 할머니가 살해당했다...
할머니를 살해한 녀석의 행방을 쫓기 위해서는 심부름의 배후를 찾아야한다!",네이버 웹툰,15,1,0,https://shared-comic.pstatic.net/thumb/webtoon/759475/thumbnail/thumbnail_IMAG06_7e2ddbbb-cced-487c-ae71-e1aa8a574dd4.jpg,https://comic.naver.com/webtoon/list?titleId=759475&amp;weekday=thu,9.45,헬프미
249,252,모어 라이프,이아영,목,"스토리, 로맨스","모두가 두 개의 목숨을 가진 세계! 
태어날 때부터 목숨이 하나였던 영하는 늘 주변의 걱정과 과보호 속에 자랐다.
대학생이 된 후 어렵사리 카페 알바에 도전한 영하, 그곳에서 본인보다 더 평범하지 못한 주희를 만나게 되는데...
목숨이 두 개인 세계에서 평범하지 못한 두 남녀의 목숨이 걸린 로맨스!",네이버 웹툰,0,1,0,https://shared-comic.pstatic.net/thumb/webtoon/771985/thumbnail/thumbnail_IMAG06_35dcaf02-b2b4-4895-a858-9263694f6d5c.jpg,https://comic.naver.com/webtoon/list?titleId=771985&amp;weekday=thu,9.9,모어 라이프
250,253,외모지상주의,박태준,금,"스토리, 드라마","못생기고 뚱뚱하다고 괴롭힘을 당하며  루저 인생만 살아온 내가 잘생겨졌다는 이유로 인싸가 됐다.

어느 날 자고 일어났더니 갑자기 완벽한 외모와 몸을 지닌 사람이 되어 깨어난다면?",네이버 웹툰,15,1,0,https://shared-comic.pstatic.net/thumb/webtoon/641253/thumbnail/thumbnail_IMAG06_7c62962d-f52d-4757-b640-4d2abcc05b29.jpg,https://comic.naver.com/webtoon/list?titleId=641253&amp;weekday=fri,9.47,외모지상주의
251,254,갓 오브 하이스쿨,박용제,금,"스토리, 판타지","전국, 전세계 고등학생 중 가장 쎈 녀석을 뽑는 대회가 열린다.
허구 100% 막장 액션의 끝!! 기대하시라!!!",네이버 웹툰,12,1,0,https://shared-comic.pstatic.net/thumb/webtoon/318995/thumbnail/title_thumbnail_20110407182655_t125x101.jpg,https://comic.naver.com/webtoon/list?titleId=318995&amp;weekday=fri,9.64,갓 오브 하이스쿨
252,255,데드퀸,김규삼,금,"스토리, 판타지","절망에 빠져 죽음이 임박했을때, 진짜 여왕이 재림한다!
하이브 세계관의 장대한 끝, 데드퀸",네이버 웹툰,15,1,0,https://shared-comic.pstatic.net/thumb/webtoon/753478/thumbnail/thumbnail_IMAG06_90a373da-aeb4-45b3-9b67-ee5ea378f721.jpg,https://comic.naver.com/webtoon/list?titleId=753478&amp;weekday=fri,9.96,데드퀸
253,256,죽지 않으려면,파래 / 임진국,금,"스토리, 액션","고등학생 임다준은 학교에서 늘상 괴롭힘을 당하는 게 일상이었다. 삶을 포기하기 직전 우연히 본 티비 속 동급생 살해범의 인터뷰에 감명을 받고 복수를 결심하게 된다.
복수는 성공했지만 삶은 원치않는 방향으로 흘러가게 되고.. 학교에서 나온 임다준은 범상치않은 가출팸에 들어가게 된다.
가출청소년 임다준은 더이상 학교 안 일진들에게 시달리지 않게 되었지만 그보다 잔혹한 길거리의 양아치들을 상대로 살아남아야만 한다.

삶의 끝자락에 내몰린 고등학생 임다준의 길거리 생존기!",네이버 웹툰,15,1,0,https://shared-comic.pstatic.net/thumb/webtoon/772764/thumbnail/thumbnail_IMAG06_36d5e26b-cfef-42e5-8aea-8fc7c176af1d.jpg,https://comic.naver.com/webtoon/list?titleId=772764&amp;weekday=fri,9.9,죽지 않으려면
254,257,1초,시니 / 광운,금,"스토리, 드라마","구조율 100%의 전설적인 소방관.  
그의 특별한 능력은 긴장하는 순간, 미래가 보인다는 것! 
촌각을 다투는 진짜 소방관들의 이야기",네이버 웹툰,0,1,0,https://shared-comic.pstatic.net/thumb/webtoon/725586/thumbnail/thumbnail_IMAG06_29925879-0af2-4794-b17c-ebf17d51d5e9.jpg,https://comic.naver.com/webtoon/list?titleId=725586&amp;weekday=fri,9.97,1초
255,259,개를 낳았다,이선,금,"스토리, 드라마",사랑스러운 너와의 첫 만남부터 이별까지. 서툰 주인과 강아지 명동이가 함께 성장해나가는 이야기.,네이버 웹툰,0,1,0,https://shared-comic.pstatic.net/thumb/webtoon/712362/thumbnail/thumbnail_IMAG06_f2701d49-c21e-4a9f-b929-be12aa60e614.jpg,https://comic.naver.com/webtoon/list?titleId=712362&amp;weekday=fri,9.93,개를 낳았다
256,260,서울역 드루이드,"진설우, 문성호 / 활성곰",금,"스토리, 판타지","이세계로 사라진 뒤 천 년 만에 지구로 귀환한, 박수호. 
그 사이 세상은 몬스터의 등장으로 철저한 약육강식의 세상으로 변해 있었다. 
천 년 동안 처절한 생존경쟁으로 살아남은 동물의 왕 드루이드, 세계 정복에 나서다.

이제부터 이 구역의 지배자는 나다.",네이버 웹툰,12,1,0,https://shared-comic.pstatic.net/thumb/webtoon/773476/thumbnail/thumbnail_IMAG06_ad614838-f490-4eea-bd88-6183d638d615.jpg,https://comic.naver.com/webtoon/list?titleId=773476&amp;weekday=fri,9.35,서울역 드루이드
257,261,낙향문사전,"최현우,바킹독 / 고기산적",금,"스토리, 판타지","온갖 비리가 가득한 과거 시험에 낙방해 좌절한 주인공 손빈. 
자신의 신세를 한탄하는 손빈 앞에 나타난 사자혁은 그에게 자신의 일대기를 기록할 것을 청한다. 
이후 둘은 함께 천하를 주유하게 되는데, 
과연 그의 붓이 써 내려가는 무림 일대기는 어떠한 기록을 남기게 되고, 
무림 세계에 발을 들이게 된 손빈의 운명은 어찌 흘러갈는지……",네이버 웹툰,12,1,0,https://shared-comic.pstatic.net/thumb/webtoon/746534/thumbnail/thumbnail_IMAG06_e7f57352-5513-44e9-b70d-c52438fcfc26.jpg,https://comic.naver.com/webtoon/list?titleId=746534&amp;weekday=fri,9.93,낙향문사전
