,id,title,author,genre,platform,story,age,rate,complete,free,thumbnail,website
3082,3082,그들의 사정,"S리아, 차현",BL,레진코믹스,"환상인지 귀신인지 10년 된 여자친구이자 교통사고로 사망한 지혜가 눈앞에 나타나 하루하루를 폐인처럼 살아가고 있는 현우. 어느 날 보다 못한 어머니의 부탁으로 소개팅 자리에 나가게 되고, 그곳에서 믿을 수 없을 정도로...",0,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/5832902317965312/images/tall.webp?updated=1554688804639&width=214,https://www.lezhin.com/ko/comic/Their_circumstances
3083,3083,입덕학개론,남은경,BL,레진코믹스,"인기 그룹 'UNLOCK'의 늦덕 박지율의 한 가지 소망. 과거로 돌아가 초창기부터 UNLOCK 의 팬이 되는 것! 그러던 어느 날, 정말 과거로 돌아가게 된 지율. 하지만 엉뚱하게도 UNLOCK이 아닌 초 절정...",15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/5165622776889344/images/tall.webp?updated=1610687890401&width=214,https://www.lezhin.com/ko/comic/fall_in_love_introduction
3084,3084,동거 양아치 아카마츠 세븐 [개정판],"SHOOWA, 오쿠지마 히로마사",BL,레진코믹스,"양아치 대학생인 아카마츠는 번민하는 나날을 보내고 있다. 그러던 어느 날, 공원에 사는 수수께끼 남자인 세븐을 만나 매일같이 싸움을 걸게 되고. 얼마 후 세븐이 살 곳이 없어진 걸 알게 된 아카마츠는...",15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/5782214604816384/images/tall.webp?updated=1595566151209&width=214,https://www.lezhin.com/ko/comic/akamatsu_seven_re
3085,3085,기븐-given-,키즈 나츠키,BL,레진코믹스,"깊숙이 찔러서, 빼고 싶지 않아. 마후유의 목소리는, 광기 어린 흉기야. 좋아했을 게 분명한 기타도, 재밌었던 농구도, 지겨워 보이기 시작한 어느 날. 우에노야마는 망가진 기타를 껴안은 마후유와 만난다. 기타를 수리해주자마자, 따르게...",15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/4964889445793792/images/tall.webp?updated=1582779685590&width=214,https://www.lezhin.com/ko/comic/given
3086,3086,카라스가오카 Don't be shy!!,유쿠라 아키,BL,레진코믹스,"마음과는 정반대, 포커페이스도 이제 한계! 솔직하지 못한 츤데레 배틀 로맨스♡ 카라스가오카의 동쪽을 지키는 방범 팀 ""VOICE""의 리더 이즈하라 소우는 라이벌 팀인 ""까마귀 무리""의 대표이며 견원지간인 신바 테츠지를 좋아하고 있다는 걸...",0,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/6513437470425088/images/tall.webp?updated=1587965175573&width=214,https://www.lezhin.com/ko/comic/dontbeshy
3087,3087,까칠한 룸메이트,"이흥필, 탈곡기",BL,레진코믹스,[301호] 흙수저 이기현(17세) vs 다이아수저 고승조(17세)! 집이 쫄딱 망해서 기숙사에 들어오게 된 기현. 조신히 공부하여 집안을 일으켜 세우겠다는 기현의 야망은 기자떼를 몰고 다니는 고승조로 인해 와장창! 박살난다. 이사장 아들래미에다 톱스타...,15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/4670065725800448/images/tall.webp?updated=1594342480552&width=214,https://www.lezhin.com/ko/comic/sapo_roommate
3088,3088,전전반측 [개정판],호벤,BL,레진코믹스,"[해당 작품은  성인 버전의 일부 장면을 수정한 15세 개정판입니다. 이용에 참고 부탁드립니다.] 모든 알파와의 관계를 불신하는 교진은 오메가가 홀로 서기 힘든 사회를 경멸한다. 어렵사리 오메가 특채로 취업에 성공했지만, 팀장이 학창시절...",0,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/5982936900894720/images/tall.webp?updated=1586839466301&width=214,https://www.lezhin.com/ko/comic/toss_and_turn_rd
3089,3089,멈춰진 시간 속에서,인디고,BL,레진코믹스,옛 시골집으로 이사온 연호는 숨겨진 다락방을 발견하고 그곳에 있던 낡은 전화기는 죽은 친구 재하와 같은 이름의 고등학생의 목소리를 들려 주었다...초능력 소년 소녀들의 하이틴 코믹 의 인디고 작가가 판타지 소프트BL로 돌아왔다!,0,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/231/images/tall.webp?updated=1528191747144&width=214,https://www.lezhin.com/ko/comic/backintime_to_you
3090,3090,고양이식 과격한 사랑법,타츠키치 가우라,BL,레진코믹스,"35살에 독신으로 혼자 살고 있는 아키토의 집에 얹혀사는 레이지, 20세. 레이지는 누구에게도 마음을 열지않고, 혼자 방에 틀혀박혀 종일 검은 마술 도구를 긁어모으는 수상한 취미의 소유자였다. 그런 가운데, 평소에는 가까지 않지...",15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/4574821012209664/images/tall.webp?updated=1465879210828&width=214,https://www.lezhin.com/ko/comic/catstronglove
3091,3091,수상한 레시피,콤,BL,레진코믹스,"어릴적 괴롭힘 당하던 자신을 구해주었던 동네 형에게 느낀 미묘한 감정들.. 시간흘러 다시 만나게 된 동경했던 형, 태수를 넘어뜨리기(?) 위한 정혁의 본격적인 작업을 시작한다.",15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/5067261427318784/images/tall.webp?updated=1561959409199&width=214,https://www.lezhin.com/ko/comic/suspicious_recipe
3092,3092,햇살 스타라이트,이치카와 이치,BL,레진코믹스,"소중히 아끼는 의붓 남동생한테 고백을 받다니...?! 학원 강사인 아오이는 혈연 지간이 아닌 고등학생인 의붓동생, 하루토와 둘이서 살고 있다. 하루토를 매우 좋아하는 아오이는 부모님이 세상을 떠난 후, 동생과 둘뿐인 가족이지만 애정을...",15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/6252327162413056/images/tall.webp?updated=1595242620743&width=214,https://www.lezhin.com/ko/comic/sunshine_starlight
3093,3093,"돌아봐줘, 유키노!",유키 니코,BL,레진코믹스,"혹시 나한테 반했었어?' 등교 거부생이었던 아라타를 도와준 ‘유키노’. SNS로 이어졌을 뿐인 얼굴도 모르는 그녀를 좋아했지만, 정체가 남자였다고?! 당황하면서도, 다정하지만 어딘가 그늘진 유키노 선배에 대한 마음은 부풀어 간다. 어느 날, 기세를...",15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/5162175391399936/images/tall.webp?updated=1607054467423&width=214,https://www.lezhin.com/ko/comic/yukino_looking_back
3094,3094,낯선 농담,조혜림,BL,레진코믹스,"연애가 고픈 봄날의 복학생 민, 연애라면 치가 떨리는 학과 전설의 고자 준. 이런 두 사람의 캠퍼스 로맨스를 지켜보는 친구들의 청춘 이야기.",15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/5048634101006336/images/tall.webp?updated=1589461476664&width=214,https://www.lezhin.com/ko/comic/strange_joke
3095,3095,나랑 왜 안 해?(일반판),반,BL,레진코믹스,"[해당 작품은  성인 버전의 일부 장면을 수정한 15세 개정판입니다. 이용에 참고 부탁드립니다.] 애정 결핍 연애 호구와 동정에 목석인 운동 바보가 만나버렸다?! 도도한 외모와는 달리, 심각한 얼빠에 한 번 마음을 열었다...",15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/6258634872389632/images/tall.webp?updated=1603946511747&width=214,https://www.lezhin.com/ko/comic/lets_go_with_me_re
3096,3096,메마른 땅에도 꽃은 핀다,유쿠에 모에기,BL,레진코믹스,"'제가 기운을 나눠 드릴게요!' 40줄에 들어 이혼한 데다 일은 바쁘고 부하는 속 썩이고, 최근 좋은 일이 하나도 없어 아래만 쳐다보며 살고 있던 우에마츠가 만난 건 덮밥집에서 아르바이트를 하고 있는 대학생...",15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/5811104880328704/images/tall.webp?updated=1614219825476&width=214,https://www.lezhin.com/ko/comic/hana_wa_saku
3097,3097,마우리와 용,모토 하루히라,BL,레진코믹스,"전지전능한 능력을 갖고 있는 신령이 각지를 돌며, 토지를 윤택하게 해주던 시절. 의외로(?!) 솔직하고 연애가 체질인 신령들과 인간, 그리고 신비로운 생명체들이 엮어내는 달달♡러브코미디 BL!",15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/4922552596824064/images/tall.webp?updated=1550199613576&width=214,https://www.lezhin.com/ko/comic/mauri_and_dregon
3098,3098,아름다운 그대,가누,BL,레진코믹스,"울끈불끈 근육에 숨겨진 소녀 감성 김우종, 드디어 이상형의 아름다운 '그'를 만났다! 어릴 적부터 예쁜 것만 보면 사족을 못 쓰던 우종은, 어른이 되면 자신도 TV 속 아이돌처럼 예뻐질 거라 믿으며 연예인을...",15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/6317214113333248/images/tall.webp?updated=1575016763749&width=214,https://www.lezhin.com/ko/comic/to_you
3099,3099,감춰진 심장,미후,BL,레진코믹스,좋아하는 것이 있으면 자신만의 비밀 공간에 숨기는 버릇이 있는 미범 옆집에 사는 파란 눈의 한 아이를 너무나 좋아하게 되어 그 아이를 자신이 좋아하는 다른 보물들처럼 비밀 공간에 숨기게 된다. 이...,15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/5114565639143424/images/tall.webp?updated=1554363926314&width=214,https://www.lezhin.com/ko/comic/hidden_heart
3100,3100,침묵의 밤에 [개정판],타카오카 모토나리,BL,레진코믹스,[본 작품은 여러 에피소드로 구성되어 있는 단편집입니다.] 조폭 간부인 미야모토는 무허가 병원에서 동창인 코이즈미와 재회하게 된다. 여전히 쿨한 태도를 취하는 코이즈미를 보고 어릴 때 기억이 되살아난다. 고등학교 시절 정의감이 강하고...,15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/4657028671275008/images/tall.webp?updated=1598860654328&width=214,https://www.lezhin.com/ko/comic/on_a_silent_night
3101,3101,순진한 삐뚤어진 꽃,아오베 마히토,BL,레진코믹스,"‘요츠바라는 이름은 행복한 이름, 나랑은 안 어울려.’ 자신을 이렇게 생각하는 고등학생 요츠바는 비 오던 어느 날, 차에 치일 뻔 한 것을 꽃집을 하는 소이치가 구해준다. 비에 젖은 요츠바를 누나와 같이...",15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/5263791573499904/images/tall.webp?updated=1600407900407&width=214,https://www.lezhin.com/ko/comic/innocent_twisted_flowers
3102,3102,물빛 펙톨라이트,나고 나유타,BL,레진코믹스,"테스트에서 늘 1등을 놓치지 않는 카와세 쇼야는 어느 날, 자신을 무시하는 동급생과 만난다. 그는 2등을 차지한 쿠리하라 키쿠였다. 처음에는 싫은 녀석이라고 생각했지만, 식사보다는 공부를 우선시 하고 좋은 성적만을 고집하는 그가...",15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/6127059470254080/images/tall.webp?updated=1567660361792&width=214,https://www.lezhin.com/ko/comic/pectolite
3103,3103,복서들,이해민,BL,레진코믹스,담대한 선 안에 섬세한 표현. 우아함과 격렬함이 공존하는 연출. 복서들의 공간인 링 안에서 폭력이 아닌 아름다움을 경험한다. 레진코믹스의 주목할 만한 신작 No.1!,0,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/299/images/tall.webp?updated=1550209366870&width=214,https://www.lezhin.com/ko/comic/boxers
3104,3104,춘정지란 (春情之亂),노명희,BL,레진코믹스,"가난하지만 올곧은 양반 ‘진금성’, 민 대감 댁 아들인 민서윤의 집착을 피해 노비에서 최 진사 댁 셋째 딸 최혜성으로 신분 세탁을 하게 된 남자 ‘살별’. 그 둘은 진금성의 집이 최 진사...",15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/5381884089794560/images/tall.webp?updated=1618803858620&width=214,https://www.lezhin.com/ko/comic/chunjeongjiran
3105,3105,오해로 시작된 우리 사이지만,미시마 카즈히코,BL,레진코믹스,"잘생긴 외모와는 반대로 어두운 성격인 고등학생 미이케 카즈야는 난생 처음 러브 레터를 썼다. 러브 레터의 주인공은 바로, 등굣길에 우연히 보게 된 여고생 「히후미」. 하지만 그녀의 이름을 잘못 알고 적은 그...",15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/6610502433701888/images/tall.webp?updated=1606376667181&width=214,https://www.lezhin.com/ko/comic/gokaikara_hajimari
3106,3106,"오늘, 그 녀석（♂）에게 심쿵한 날",,BL,레진코믹스,"풋풋해서 두근거림이 멈추질 않아! 13인의 호화 작가진이 선사하는 고귀하고 심쿵한 라이트 BL 앤솔로지! 친한친구인 녀석, 소꿉친구인 녀석, 마음에 안드는 녀석, 오늘 처음 만난 녀석이지만 왠지 얼굴을 보면 심쿵해버려! 이 기분은...",0,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/6542635754127360/images/tall.webp?updated=1608522803567&width=214,https://www.lezhin.com/ko/comic/fallinlove
3107,3107,이토록 완벽한 짝사랑,싹,BL,레진코믹스,호연을 오랫동안 짝사랑해 온 선재는 같은 대학교에 편입하면서 같이 자취하게 된다. 완벽할 것 같았던 첫날은 다른 하우스메이트인 우진에게 호연을 좋아한단걸 들키면서 악몽처럼 시작하게 되는데…,0,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/5085634618851328/images/tall.webp?updated=1549935723126&width=214,https://www.lezhin.com/ko/comic/perfect_unrequited_love
3108,3108,길몽 단편집,길몽,BL,레진코믹스,"""나와 함께 가겠느냐?"" 조선과 현대를 아우르는 길몽 단편집 발간! [예랑의 비밀 정원] 도현 도련님과 도련님을 보필하는 재하의 이야기. 서로를 믿고 의지하던 두 사람에게 생긴 오해는 무엇일까 #조선BL #신분차이 #소꿉친구 [심야...",15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/6129885734043648/images/tall.webp?updated=1588829100933&width=214,https://www.lezhin.com/ko/comic/gilmong_short_story
3109,3109,섹스리스,어썸,BL,레진코믹스,평화로운 어느 마을에서 고고보이로 활동하고 있는 칩과 삼류 소설가 로렌. 두 사람은 동거를 하는 연인임에도 불구하고 섹스리스로 지낸다. 이를 바꾸기 위해 칩과 로렌은 성상담을 다닌다. 상담을 하면서 두 사람은 솔직한...,15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/5623551364759552/images/tall.webp?updated=1607478485542&width=214,https://www.lezhin.com/ko/comic/sex_less
3110,3110,49일,엪,BL,레진코믹스,"평소와 다를 것 없는 날들을 보내고 있던 해준. 아르바이트를 마치고 집으로 돌아왔는데, 아무도 없어야 할 자취방에 한 남자가 서있다?! 심지어 그는 눈 앞에서 벽을 통과하며 사라지고... 꿈인가 싶었지만 다음날 다시...",0,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/5895314963562496/images/tall.webp?updated=1622603297802&width=214,https://www.lezhin.com/ko/comic/49days
3111,3111,바르도의 궁(일반판),"바밀씨, zaru",BL,레진코믹스,"[해당 작품은  성인 버전의 일부 장면을 수정한 15세 개정판입니다. 이용에 참고 부탁드립니다.] 죽어서도, 다시 태어나도… 너는 결코 나를 떠나지 못한다. 집착과 광기에 휩싸인 황제를 받아들일 수 없어, 스스로 목숨을 끊었다....",15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/4910139452751872/images/tall.webp?updated=1607915270545&width=214,https://www.lezhin.com/ko/comic/palace_of_bardo_rd
3112,3112,세 가지 소원,"시엔 , 서호",BL,레진코믹스,"[매월 8, 18, 28일 연재] 로윈왕국 해군 서기관 '아인'은 다친 용을 치료해주고 '세 가지 소원'을 이룰 기회를 얻는다. 며칠 후 후임의 집에 찾아갔다가 연쇄살인범의 습격을 받은 아인은 죽어가면서 ""첫사랑이었던 '레이...",0,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/6256154527924224/images/tall.webp?updated=1522819543229&width=214,https://www.lezhin.com/ko/comic/les_trois_souhaits
3113,3113,보스의 조건 [개정판],"이사나, 무냉무문",BL,레진코믹스,"[해당 작품은  성인 버전의 일부 장면을 수정한 15세 개정판입니다. 이용에 참고 부탁드립니다.] 조직의 밑바닥에서 사기꾼으로 키워진 이영오. 이번 임무를 마지막으로 조직에서 벗어나기 위해 유명한 IT기업에 산업스파이로 입사를 하는데, 하필 정보를...",15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/5066164437843968/images/tall.webp?updated=1587642147503&width=214,https://www.lezhin.com/ko/comic/boss_condition_rd
3114,3114,이너뷰티,전래동화,BL,레진코믹스,"배우인 여친 혜은을 두고 워킹홀리데이를 떠났던 민재는 어느 날 그녀와 인기 배우 권우찬과의 열애설 기사를 보게 된다. 청천벽력과도 같은 소식에 부랴부랴 귀국하던 그는 공항에서 혜은, 우찬과 삼자대면하게 되고 우연한 사고로...",15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/4885799226703872/images/tall.webp?updated=1593680709151&width=214,https://www.lezhin.com/ko/comic/inner_beauty
3115,3115,아이엠,팀 하기밍,BL,레진코믹스,"안드로이드 로봇 ‘아이’와 평범한 백수 ‘시윤’의 별난 동거. 사사건건 사고를 일으키는 아이지만, 조금씩 나타나는 사람다운 모습에 시윤이는 점차 빠져들게 되는데...?!",0,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/5607725121208320/images/tall.webp?updated=1608006888113&width=214,https://www.lezhin.com/ko/comic/iam
3116,3116,남자와 남자의 비밀,키몽,BL,레진코믹스,동인 작가 피피님을 흠모하던 주인공 이서는 존잘님과 같은 학교를 다니고 싶단 일념하에 충동적으로 대학에 진학해버린다. 그렇게 만나기만을 고대하다 우연히 강의실에서 마주한 그분! 꿈에서 그리던 그분은 바로...!,15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/5195917103202304/images/tall.webp?updated=1550043874366&width=214,https://www.lezhin.com/ko/comic/secret_boys
3117,3117,너를 기다리는 터미널,아오미야 카라,BL,레진코믹스,뜨거운 시선은 진실? 혹은 착각?! 버스 운전기사인 미야마 카즈키에게 최근 생긴 고민은 바로 버스와 함께 나란히 자전거로 달리는 손님(?) 야마다 쇼헤이였다. 매일 등교길을 버스와 함께 달리는 야마다의 시선이 뜨끈뜨끈한 나머지...,15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/5656194640773120/images/tall.webp?updated=1526370397693&width=214,https://www.lezhin.com/ko/comic/terminalwaityou
3118,3118,좋아하는 감정이 아니고 뭐겠어,미요시 아야토,BL,레진코믹스,"니시는 대중연극의 집안에서 태어나 여자 역할 전문으로 춤을 추는 배우. 오로지 기예만을 생각하며 살았던 니시에게 수수께끼의 전학생 미노리카와가 나타나 ""나는 만화가이고, 너를 모델로 만화를 그리고 있어!""라고 말을 꺼내는데...!? 일은 프로지만,...",0,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/5953471647907840/images/tall.webp?updated=1575422649758&width=214,https://www.lezhin.com/ko/comic/favorite_feeling
3119,3119,Kiss me 프린세스,김세영,BL,레진코믹스,"평화로운 나날을 보내던 작은 나라의 꽃미남 막내왕자 니콜. 그런 그에게 날벼락이 떨어졌으니!! 그것은 바로 ""마구간지기와 사랑의 도피를 한 누나 일레나 공주 대신 시집을 가는 것!"" 결국 여장을 하고 장가가 아닌...",15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/5352704186384384/images/tall.webp?updated=1565763249616&width=214,https://www.lezhin.com/ko/comic/kiss_me_princess
3120,3120,마왕님과 오타쿠 용사,망가,BL,레진코믹스,29살의 변호사인 강태공은 퇴근길 지하철에서 깜빡 졸았을 뿐인데 이세계에 도착해버리고 만다. 그리고 신간 라이트 노벨을 읽었을 뿐인데 마족들은 태공을 용사라 일컬어 지게 된다. 마족들은 태공의 변명은 들은 척도 하지 않고...,15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/4539228679438336/images/tall.webp?updated=1594367594440&width=214,https://www.lezhin.com/ko/comic/devil_and_otakubrave
3121,3121,일회용 배우 - THE DISPOSABLE ACTOR,반이,BL,레진코믹스,"기원전 200년, 로마 극단에서 여성을 연기하는 노예 아리온은 전쟁 포로인 나르보넨시스를 만나 호감을 느끼고 교감을 나눈다. 하지만 아리온은 나르보넨시스가 일회용 배우 - 연극무대에서 사망하는 역할을 맡아 실제로 살해당하는 죄수라는 사실을,...",15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/5548427548622848/images/tall.webp?updated=1603185820986&width=214,https://www.lezhin.com/ko/comic/the_disposable_actor
3122,3122,한 번 더! 비뚤어진 체이서,판코,BL,레진코믹스,"계속 동경해왔던 그 사람이 드디어 나만의 히어로가 되어준 줄 알았더니! 드디어 서로의 마음을 확인하고 사귀기로 한 야마토와 호즈미. 여름방학 동안, 호즈미는 야마토네 집에 신세를 지기로 한다. 하지만 아무것도 모르는 순진한...",0,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/5925967448506368/images/tall.webp?updated=1620734990739&width=214,https://www.lezhin.com/ko/comic/crookedchaser
3123,3123,얼음요괴 이야기,SHIHO SUGIURA,BL,레진코믹스,냉혈한 요괴가 사는 동굴. 들어간 사람은 지금껏 아무도 살아서 돌아오지 못했다는 그 동굴에 어느날 마음씨 착한 소년 이슈카가 방문한다. 티 없이 순수한 이슈카를 접하는 동안 얼음처럼 차가운 요괴 블러드의 마음에...,15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/5387585788313600/images/tall.webp?updated=1531361626853&width=214,https://www.lezhin.com/ko/comic/ice_cold_demons_tale
3124,3124,찬란한 우리들,SHIM,BL,레진코믹스,2년 차 모델 찬율은 아름다운 얼굴로 주위에 사람이 끊이지 않는다. 사람이 아쉬울 것 없는 찬율의 앞에 나타난 신입 모델 우재. 왠지 모르게 찬율은 자꾸 그에게 눈길이 가는데... 무채색이던 일상은 너로...,0,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/5385365103312896/images/tall.webp?updated=1620376406674&width=214,https://www.lezhin.com/ko/comic/chanu
3125,3125,아방튀르 버진 [개정판],오니노 우메키치,BL,레진코믹스,"갑자기 찾아온 두 번째 청춘, 사랑의 돌격 러브 레슨♡ 사고로 부모님을 잃은 뒤, 두 여동생을 위해 학교를 그만두고 일을 시장한 쇼고. 그 후 10년이 흘러 학력을 얻기 위해 쇼고는 시간제...",0,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/5027486359683072/images/tall.webp?updated=1624854975224&width=214,https://www.lezhin.com/ko/comic/aventure_virgin_15
3126,3126,일상환상지남,백정,BL,레진코믹스,"주인공 대성이는 남다른 재능이 있었는데… 그건 바로, 모든 사물이 사람처럼 보이는 것?! 핸드폰, 화분, 컴퓨터, 강아지, 물컵… 이것들이 매일 떠들어대면 신선하고 재미있는 경험일 것 같지만… 다른 사람 눈에는 평범한 물건들처럼...",15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/5267685657804800/images/tall.webp?updated=1545106717247&width=214,https://www.lezhin.com/ko/comic/a_friendly_neighborhood
3127,3127,미로의 행진곡,주한,BL,레진코믹스,"사귄 지 한달째 되던날, 미로는 갑자기 사라져버렸다. 한마디 말도 없이 사라진 미로를 돌아올 것이라 믿으며 기다려온 효은. 왜 자신을 떠난 걸까. 그 해답만을 찾아 헤매며 효은은 미로 속에 있다. 미로가...",15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/5065673532112896/images/tall.webp?updated=1614931512328&width=214,https://www.lezhin.com/ko/comic/miro_maze
3128,3128,안녕! 나의 단팥크림,주아,BL,레진코믹스,내 콤플렉스를 고칠 수 있는 건 너뿐이야! 신비로운 분위기로 학교의 인기를 독차지하고 있는 미소년 자수정은 어느날 갑자기 주인공 마은하를 찾아와 자신의 엄청난 xxx 콤플렉스를 고쳐달라 부탁을한다. 왜 하필 나야?! 끈질긴...,15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/5594570733256704/images/tall.webp?updated=1547175606276&width=214,https://www.lezhin.com/ko/comic/hello_redbean_cream
3129,3129,그가 있는 집,유하진,BL,레진코믹스,학비를 위해 애인대행 아르바이트를 하고 있는 가난한 대학생 이강유. 어느 날 남자에게 애인 대행 의뢰가 들어온다. 신변의 위협(?)을 걱정하면서 막상 만나본 그는…? 26세의 봄. 인생을 뒤바꿀 뜻밖의 인연.,15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/6445756897165312/images/tall.webp?updated=1557735728233&width=214,https://www.lezhin.com/ko/comic/his_home
3130,3130,일진짱의 남자,lamatte,BL,레진코믹스,"모범생이자 잘생긴 고등학생, 서재진. 우연히 길거리 싸움에 휘말려 일진소년 주성훈과 마주치게 되며 첫눈에 반한다. 우여곡절 끝에 재진은 일진 조직의 짱이 되었고, 조직에서 2순위인 성훈을 공략하기에 나섰다! 애정에 결핍한 성훈은 서재진의...",15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/5085045235384320/images/tall.webp?updated=1620288023994&width=214,https://www.lezhin.com/ko/comic/he_is_not_an_angel
3131,3131,미완의 계절 [개정판],임수영,BL,레진코믹스,[해당 작품은  성인 버전의 일부 장면을 수정한 15세 개정판입니다. 이용에 참고 부탁드립니다.] 갑작스레 사라졌던 소꿉친구 임희락과 대학에서 재회한 김동하. 게이인 희락은 오랫동안 동하를 짝사랑하면서도 그 마음을 감춰왔다. 두 사람의 거리가...,15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/4786239830556672/images/tall.webp?updated=1600683798848&width=214,https://www.lezhin.com/ko/comic/unfinished_season_re
3132,3132,마법 수프,"Tropicalarmpit, 김공작",BL,레진코믹스,"“우리 성의 노예… 아니, 요리사가 되어주게!” ‘조아라’ 인기 웹소설 [마법수프]의 환상적인 세계를 완벽 재현!! 기사 지망생 로미어드는 어머니의 유언에 따라 아름답고 잔인하기로 소문난 얼음 마법사가 사는 얼음 성으로 떠나게 된다....",15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/4937382495911936/images/tall.webp?updated=1537412401767&width=214,https://www.lezhin.com/ko/comic/magic_soup
3133,3133,귀신을 보는 남자,A4,BL,레진코믹스,"귀신보는 두 남자의 투닥투닥 퇴마기. 디지털 앱으로 귀신잡는 남자 vs 고전적인 방법으로 귀신잡는 남자 심령현상 해결사 ‘더 크리처’에 근무하는 심예훈. 출장업무를 나가 뺀질뺀질한 퇴마사를 만나고, 심령현상을 해결하던 도중 빙의되어 버렸다!...",15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/4630186128965632/images/tall.webp?updated=1553676934454&width=214,https://www.lezhin.com/ko/comic/ghostwatching_man
3134,3134,"내가 네 주인이다, 이 자식아!",콜미,BL,레진코믹스,"10년 전 집을 나간 엄마가 물려준다는 유산, 돈을 노리고 날 위협하는 남자, 그리고 보디가드로서 내게 찾아온 조영언. 난 그 녀석이 신경쓰이기 시작했다.",15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/6043543654170624/images/tall.webp?updated=1589461815936&width=214,https://www.lezhin.com/ko/comic/im_your_juin
3135,3135,해피 허니 라이프,카지모토 쥰,BL,레진코믹스,"남자들이 연애에 빠지면 어떻게 될까? 너무 특별한 그이기에 맘대로 되지 않는 그와의 관계. 표제작에 외에도 [영원의 포옹], [손바닥의 마음], [도메스틱 캣의 우울] 등 단편 6작품 및 후일담 수록! 사랑으로 충만한...",15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/4610995729465344/images/tall.webp?updated=1464831308497&width=214,https://www.lezhin.com/ko/comic/happy_honey_life
3136,3136,입술이 닿기까지,"나빛, 루퍼",BL,레진코믹스,헤어진 연인이 어느날 같은 직장에 나타난다면? 둘의 관계를 오직 서로만 알고 있다면? 그 연인이 가장 친한 친구의 동생이라면? 그 직장이 둘의 추억이 가득 묻어있는 학교라면? 모교의 교사가 되어 다시 만난...,15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/6452104233287680/images/tall.webp?updated=1579506978534&width=214,https://www.lezhin.com/ko/comic/touch_lips
